Modelo 1,Modelo 2,Modelo 3,Modelo 4
-3124975.62749739,-2828632.2035094,-3078193.52118761,-3077894.51288536
-3125162.74697068,-2828619.29017119,-3078037.14467722,-3077666.89570237
-3125012.21461282,-2828624.0266233,-3077448.5874469,-3077611.69979009
-3125826.85001216,-2828620.13912391,-3077188.93580751,-3077234.21285658
-3125808.82223246,-2828631.30972893,-3078014.93264771,-3077977.8197222
-3125837.20421716,-2828631.21880297,-3077499.374508,-3077969.95189845
-3125588.87281189,-2828622.61041238,-3077433.6386949,-3077350.97094437
-3125249.82533381,-2828628.02122798,-3078374.33663994,-3078072.94232705
-3125158.42047223,-2828631.34061938,-3077285.72167671,-3077708.55408325
-3125905.48617436,-2828622.36251046,-3078125.00388568,-3077313.77281008
-3125517.00223588,-2828627.24947424,-3078094.85484457,-3077497.03979764
-3125530.03543214,-2828631.20040092,-3077578.36262871,-3077930.29173649
-3124994.89597808,-2828629.57730815,-3077028.41629855,-3077643.01922518
-3125245.67644102,-2828622.47380387,-3078027.40420279,-3077619.35571935
-3125762.88031169,-2828622.49647004,-3078275.6240008,-3076958.68392289
-3126008.4937788,-2828633.67356779,-3078557.96457546,-3078041.09167361
-3125420.64161244,-2828629.48934176,-3077901.96237012,-3077574.38123681
-3125228.82851088,-2828643.18406328,-3078456.35629409,-3078334.44785188
-3125266.01985045,-2828624.85991372,-3077527.01763961,-3077365.97567608
-3125318.65316365,-2828623.56137675,-3077768.13195751,-3077639.23356891
-3125269.52747381,-2828639.25735776,-3077532.44830324,-3078185.83947614
-3125129.96048626,-2828622.2012841,-3077195.56968373,-3077350.86019374
-3125818.10735267,-2828638.44907571,-3076809.26667743,-3078238.01484414
-3125667.64688579,-2828638.08966449,-3078542.89969353,-3078174.12281233
-3126021.39535244,-2828622.15176244,-3077807.90627097,-3076938.35622796
-3124852.67925239,-2828633.096918,-3077459.9818597,-3078035.41896681
-3126062.07276083,-2828622.80219215,-3077816.92929568,-3077968.66551123
-3125254.32737157,-2828629.51079567,-3077943.12293708,-3077862.2206627
-3125777.95895132,-2828625.58526318,-3078630.02131585,-3077572.7531124
-3124446.92750811,-2828623.9996549,-3078034.67602965,-3077251.31891947
-3124597.44947363,-2828617.29286587,-3077673.03466148,-3077844.8314762
-3125530.03680994,-2828638.65135524,-3077594.49741846,-3077871.87905766
-3125456.43971772,-2828628.98994069,-3077215.76864126,-3077294.42830452
-3125047.62614119,-2828634.00753595,-3078205.15832883,-3077800.84612075
-3125741.2171514,-2828644.6326164,-3077374.96408064,-3077970.94743342
-3125068.67532661,-2828626.23941101,-3078090.67651873,-3078126.23183558
-3125013.32524926,-2828638.5322225,-3077980.11869969,-3077284.80990375
-3124984.17904195,-2828624.23270952,-3077561.22680636,-3077547.25468017
-3125900.68141036,-2828629.09801843,-3078100.18989827,-3078068.75520254
-3125189.79689214,-2828616.12180735,-3076707.30114301,-3077785.06961107
-3125730.58076127,-2828626.4507576,-3077987.22902189,-3077623.0290134
-3126327.4976403,-2828621.70037417,-3077967.9933721,-3078653.90459783
-3125982.00403076,-2828626.23306498,-3077630.94344518,-3077686.88244427
-3124721.9644355,-2828622.59509656,-3076743.47872213,-3076789.47187382
-3124838.52024429,-2828629.1940911,-3076823.84832938,-3077732.01887177
-3125255.71181157,-2828621.71010452,-3078296.84227672,-3077680.72928173
-3124594.96943051,-2828634.75755047,-3077538.36782177,-3077685.37004098
-3125151.8982209,-2828636.02534488,-3078139.41594154,-3077363.64282297
-3125048.15710712,-2828629.39074466,-3078382.63840468,-3078334.4755173
-3125247.38794227,-2828623.17805701,-3077714.28569362,-3077538.88981593
-3125065.96622481,-2828624.73640933,-3077876.31846304,-3077963.82096427
-3124889.86147029,-2828623.41307216,-3077770.88161321,-3077531.18537374
-3125422.3022096,-2828632.65995868,-3077508.47718192,-3078204.37006929
-3125467.89192163,-2828636.44485536,-3077663.34967159,-3078263.08111733
-3126244.81712435,-2828621.97456585,-3077475.95690225,-3078482.32259314
-3125157.67179911,-2828617.95123849,-3077848.70571764,-3078405.94549252
-3125907.06846281,-2828631.30935136,-3077539.15221573,-3078116.72408233
-3124771.22851223,-2828619.67357873,-3076873.09640028,-3077741.21649964
-3125633.01689572,-2828629.02334889,-3077533.30189882,-3077469.04543118
-3124715.28786507,-2828632.43263622,-3077422.38186584,-3077964.59805766
-3125283.94542788,-2828621.70583463,-3078253.00850785,-3077743.18315035
-3125668.57247445,-2828629.36649059,-3078353.44468762,-3077614.71236985
-3124584.14539264,-2828637.00369638,-3077622.14771475,-3077851.08875466
-3125395.60867342,-2828633.73705258,-3077371.74786477,-3078296.04293678
-3125685.60746622,-2828619.76017713,-3077162.35285431,-3077671.93883232
-3124959.41033173,-2828622.74433625,-3077148.81774455,-3077848.8673703
-3125500.12876066,-2828632.6951331,-3077862.91559862,-3077819.6498225
-3125256.45652339,-2828620.91818597,-3077873.61502285,-3077193.79190857
-3125196.31413351,-2828638.30657579,-3077710.56755336,-3076684.01582495
-3126026.16781273,-2828638.35821524,-3077940.63131811,-3077316.29031227
-3125077.65004351,-2828626.59485007,-3077012.78990708,-3078019.61930652
-3125275.13023329,-2828617.95295746,-3076983.00238131,-3078118.61332785
-3124767.21445922,-2828635.33425507,-3078241.6495626,-3077377.55724228
-3125666.79448108,-2828634.97398254,-3077802.88766184,-3078097.43979023
-3125104.74743954,-2828628.46650438,-3077929.01512931,-3078052.11524204
-3124498.2333515,-2828630.64726484,-3077740.09283901,-3077705.6656836
-3125544.16177405,-2828631.87186369,-3077693.14582397,-3077271.83241241
-3125740.33052572,-2828627.51870627,-3077035.51385084,-3077337.83299166
-3125296.41445432,-2828634.191268,-3077347.43788705,-3078366.12761187
-3125155.71515425,-2828626.60001411,-3078055.28762631,-3078350.86993338
-3125582.26680308,-2828638.02092603,-3077435.22504072,-3077815.46563098
-3125632.45952746,-2828622.48467252,-3077360.46121746,-3077759.66790816
-3125134.00293814,-2828627.48686451,-3076920.66608942,-3078599.46199919
-3124915.56617467,-2828632.0572698,-3077499.1162923,-3077849.07128374
-3125714.51953134,-2828637.70654437,-3077765.60905565,-3077884.92176419
-3125273.84347123,-2828633.65233538,-3077221.77179562,-3077762.94561018
-3125171.84485264,-2828622.56541695,-3077620.80733369,-3077799.69626788
-3125399.05145426,-2828638.27753261,-3077670.21234035,-3078066.31542154
-3125435.48982513,-2828629.80802514,-3077084.67841851,-3078074.17731463
-3125400.09749618,-2828620.17273426,-3078372.80255945,-3078242.28564128
-3126260.51856427,-2828641.79914938,-3077769.97553891,-3078832.10061413
-3126301.71136667,-2828624.39970561,-3077868.459547,-3077032.54840424
-3126178.45751239,-2828624.63334136,-3077775.32003028,-3077727.65485789
-3126106.35367388,-2828630.99707946,-3077865.06484078,-3076861.0268711
-3126080.27221825,-2828622.53485596,-3077541.45738034,-3078032.09848296
-3126058.83903215,-2828627.21202419,-3078398.34980298,-3078147.16103481
-3125729.06247842,-2828630.51071612,-3078106.75395585,-3077565.73931393
-3125097.86466902,-2828616.68722678,-3078436.67104369,-3077701.9507508
-3125266.08870481,-2828631.26688261,-3077743.40414671,-3078631.0272878
-3126530.68921304,-2828636.71720788,-3077914.25560094,-3077465.94789482
-3125667.83990891,-2828622.61952421,-3078105.45103673,-3077549.41123163
-3124894.56708666,-2828625.30595755,-3078507.1395322,-3077290.36871743
-3124794.55231179,-2828621.8773629,-3077632.19626503,-3078005.89702959
-3124746.98130231,-2828627.0955991,-3078207.67673276,-3077489.14698189
-3125209.07529775,-2828629.99010067,-3078231.23236606,-3077525.51652901
-3125312.95589374,-2828630.09168785,-3078631.56531579,-3077538.7284853
-3125193.87046596,-2828629.35106816,-3077007.8920604,-3076898.53295546
-3124876.62699672,-2828632.17403675,-3077445.8102608,-3077233.48292093
-3125282.22013765,-2828622.55992035,-3078171.7945118,-3077339.35654556
-3125445.72807665,-2828627.36140613,-3078394.66804587,-3077717.53381307
-3125946.09693849,-2828618.32502527,-3078182.10464998,-3077928.42925635
-3125401.55429089,-2828636.19868689,-3076946.75542513,-3076987.84925134
-3125071.90639079,-2828628.86821699,-3077435.99828352,-3078017.17014107
-3125657.86876825,-2828619.60082829,-3077852.27523971,-3077959.93357261
-3125398.26961009,-2828630.94317982,-3077259.3763458,-3078055.29820821
-3125206.06575144,-2828624.28652788,-3078608.46022388,-3077735.2811452
-3125339.73996916,-2828630.49395093,-3077128.40054089,-3078686.37430588
-3124786.67191682,-2828620.19903683,-3077593.46257543,-3077142.75134341
-3125930.38220062,-2828628.73871856,-3078200.2465006,-3077282.04419776
-3125112.84673379,-2828628.08459727,-3077690.76573079,-3077748.36279525
-3124949.13126747,-2828622.19878517,-3078573.11473085,-3078421.5144032
-3125457.21717952,-2828623.93289076,-3077406.40017611,-3077941.97446326
-3125182.86690286,-2828623.95237278,-3078224.63622386,-3077750.59213884
-3125278.30981021,-2828622.95197602,-3078181.39210649,-3077791.90748151
-3125353.78598761,-2828640.39675416,-3077765.19807427,-3077743.10466857
-3125065.44922125,-2828620.41319687,-3077708.40619148,-3077434.21978138
-3125421.6342188,-2828629.45878934,-3077601.57729947,-3077111.71368813
-3124716.62838135,-2828640.37216538,-3077825.24264645,-3078180.25438892
-3124754.89210439,-2828636.35699479,-3077953.82980866,-3077508.54612788
-3125459.2614128,-2828630.70717445,-3078398.50136487,-3077935.46276711
-3125952.85098789,-2828625.13506537,-3078298.02161626,-3077513.22761426
-3125751.22725779,-2828623.29000553,-3077747.42063189,-3077463.61741401
-3125460.46494491,-2828634.46175275,-3077519.43516642,-3077740.82537607
-3125604.27510828,-2828629.69180619,-3077698.67709415,-3077759.58952474
-3125836.52185323,-2828626.43356116,-3077050.01061579,-3078881.73327817
-3126382.35412914,-2828627.23118197,-3077979.52250545,-3078056.88121733
-3125647.18525202,-2828623.74463984,-3078548.22198699,-3077557.85732514
-3125650.61575046,-2828629.3092767,-3077134.75582789,-3076913.06206245
-3124715.70667497,-2828627.55000827,-3078301.01497919,-3077589.51989727
-3125788.64031602,-2828629.41402902,-3077871.34435215,-3077314.61392047
-3124742.56690931,-2828625.68904105,-3078044.26229567,-3078098.14470591
-3125423.42348119,-2828621.44604822,-3077608.48645849,-3077441.35492892
-3125587.87382398,-2828635.89404513,-3077797.62915434,-3077808.52997872
-3125205.92423194,-2828624.59680314,-3078370.58832336,-3078572.74034077
-3125169.26661946,-2828631.88188082,-3078107.90864052,-3077724.71528995
-3124701.05919577,-2828641.25913964,-3077310.16363108,-3076973.59508102
-3126269.79921588,-2828621.58618319,-3078120.61835058,-3078073.06680179
-3124604.34611951,-2828621.37869044,-3077393.59019764,-3077591.46100824
-3126161.38682328,-2828646.90835297,-3077566.6938132,-3078187.74760836
-3126463.41864613,-2828635.90531277,-3077952.76446715,-3078660.26249399
-3125606.31116317,-2828631.89352665,-3077611.6531488,-3078316.92584198
-3125740.64064065,-2828630.3424773,-3077998.35239814,-3078526.21511617
-3125518.0763469,-2828627.98682171,-3077587.99316473,-3077637.97448473
-3126585.76307992,-2828629.62851105,-3077551.84401752,-3077583.31319273
-3125654.65159297,-2828632.54383433,-3077836.97829469,-3077891.41817641
-3125808.2359466,-2828630.70620672,-3077930.51552187,-3078199.09967065
-3125659.3125497,-2828625.97008021,-3078263.62681213,-3078273.21909685
-3125031.3580763,-2828621.98231345,-3077621.53079939,-3077898.59706909
-3125538.20250795,-2828628.09806383,-3077372.55195009,-3077879.0684744
-3124929.65685596,-2828629.01868736,-3077803.68975496,-3078159.55516437
-3125548.55476973,-2828623.56884642,-3077603.21902884,-3077540.84824769
-3125258.52256866,-2828621.74214025,-3078486.14727208,-3077460.82196053
-3125845.66469352,-2828628.78074215,-3077252.43233832,-3078047.52032306
-3124730.52784046,-2828630.98175971,-3078642.17933941,-3077864.95207983
-3125758.09356999,-2828618.15646289,-3078003.51621368,-3077485.43007439
-3124500.63963071,-2828627.53099091,-3077810.006108,-3078073.64201208
-3125184.18446222,-2828632.37026617,-3077510.61840672,-3076932.32936347
-3125561.68578871,-2828624.02940271,-3077603.10046938,-3077675.24624545
-3125558.91730343,-2828617.48442598,-3077478.73525738,-3077125.65076643
-3124887.33522519,-2828628.13066857,-3078050.74565222,-3078033.75013572
-3125703.75908687,-2828622.73600709,-3077819.42261481,-3077471.71593401
-3125119.52965994,-2828623.70082837,-3077876.5845151,-3077727.25664144
-3125053.16099283,-2828626.61092455,-3078058.3079321,-3078228.07712736
-3126359.72106604,-2828622.44078335,-3077841.77004149,-3077694.7522998
-3125415.17390207,-2828624.64721419,-3077298.47449265,-3078481.13900094
-3125302.80793203,-2828623.38772051,-3077314.61932162,-3077936.16643774
-3125356.0777733,-2828618.04446786,-3077735.65314342,-3078394.91629915
-3125538.67317582,-2828634.54560077,-3078053.93408837,-3077765.82334949
-3124927.57793299,-2828630.08990646,-3078800.03646017,-3077692.56105407
-3124741.91233756,-2828641.68836097,-3078040.13495304,-3077675.70457882
-3125031.06012939,-2828629.30806357,-3077796.79792542,-3077828.12756188
-3125349.19631755,-2828621.67254613,-3077656.3231094,-3077425.01292354
-3124474.64751472,-2828627.41775048,-3077155.14777384,-3077861.24033331
-3125828.47849488,-2828631.80997052,-3077614.51173902,-3077392.63302292
-3125187.6678566,-2828625.95927411,-3077195.13974372,-3078329.32070354
-3124884.05133312,-2828626.3649229,-3078450.62241409,-3077947.78937613
-3125974.01432259,-2828631.35484908,-3078121.73371975,-3077888.26357791
-3125402.05168708,-2828626.47533987,-3078633.67054869,-3077995.26926197
-3125161.12247661,-2828627.33565654,-3078223.09114058,-3077996.56764848
-3125906.38941164,-2828636.36880097,-3077842.37822353,-3078177.72355737
-3125675.82641699,-2828624.75927042,-3077584.1773774,-3078064.75812289
-3126043.57271742,-2828620.49102962,-3078403.63302491,-3077602.34410828
-3126120.8156759,-2828641.07564208,-3077250.15427472,-3077022.17580236
-3124924.70684876,-2828622.04057177,-3077484.89750321,-3077404.104397
-3124416.00593185,-2828635.35264653,-3077823.53904372,-3078494.73028075
-3125487.70104302,-2828630.9195892,-3077897.58338095,-3078044.58137463
-3125164.02982551,-2828638.94667605,-3076995.07470549,-3077595.07686396
-3125690.10005932,-2828633.61052359,-3077626.66693145,-3077521.47534892
-3125358.23256916,-2828624.51669342,-3077282.93817044,-3077647.04307051
-3125638.63370061,-2828623.94666677,-3078164.23924138,-3077331.02759476
-3125720.03189213,-2828642.34080951,-3077989.40492756,-3077988.00228542
-3125831.94071887,-2828625.32117179,-3077216.46936164,-3077225.73974392
-3125764.87231125,-2828631.78754643,-3077517.43582649,-3077294.64409448
-3124842.22961773,-2828638.19315296,-3077910.29718689,-3077553.56399424
-3125624.4626971,-2828625.33347052,-3077864.42412705,-3077716.8577885
-3125309.64681774,-2828636.90733406,-3077775.12469558,-3077105.55939453
-3124695.14861652,-2828629.03921117,-3077968.64613471,-3076805.94327432
-3125363.25072525,-2828634.27490133,-3078391.62317532,-3078277.4244901
-3124976.60867745,-2828628.07821023,-3078374.45798332,-3077564.46859309
-3126329.80718021,-2828634.40391117,-3076538.6943272,-3077666.1856971
-3125540.51034982,-2828634.64680307,-3077954.37678585,-3077833.9410958
-3125529.95267901,-2828630.50637373,-3077892.61548956,-3077626.29571883
-3125552.07285199,-2828627.47852557,-3077583.95664097,-3077395.81239022
-3124511.45634052,-2828618.51912894,-3078906.69567362,-3077312.63188609
-3125806.11131796,-2828624.07135226,-3077597.02404003,-3077766.24642016
-3126273.90803243,-2828623.1627633,-3078075.56889372,-3077832.53870718
-3125454.34394313,-2828635.16619175,-3077852.41255394,-3077920.37787502
-3125096.1402082,-2828629.16050789,-3077925.77620748,-3077354.70538502
-3126101.26337378,-2828620.57578388,-3077958.23143567,-3077901.88655038
-3125563.47278782,-2828622.66010012,-3077659.88528954,-3078678.65113568
-3125229.37993754,-2828629.17240496,-3077854.15544415,-3077346.35126815
-3125663.60572017,-2828627.13958968,-3077776.15618905,-3076990.68903405
-3125584.13223975,-2828627.54268729,-3077580.31899607,-3077882.72910727
-3125141.45055199,-2828628.02170393,-3078325.11046498,-3077749.15892526
-3125690.79791525,-2828623.76055999,-3077981.79736855,-3077961.06758979
-3124894.18451941,-2828633.36037294,-3077701.39446703,-3077942.35477437
-3124560.72578636,-2828640.72390508,-3078064.81591043,-3077711.5925113
-3125463.15239788,-2828630.10589248,-3077279.20552417,-3077578.0057747
-3125078.84436536,-2828637.32508096,-3077471.45360755,-3078227.0888821
-3124954.43894095,-2828631.65621267,-3077462.49485575,-3077397.24735716
-3125033.37035625,-2828627.30751801,-3077635.83199385,-3077497.16607705
-3125669.5285993,-2828630.6587322,-3077103.29418612,-3077839.07925089
-3125102.61925817,-2828633.50545208,-3077073.85347087,-3078206.59566881
-3125223.00668,-2828623.20133177,-3078131.81290761,-3078038.58527422
-3125202.2501996,-2828631.5390089,-3078290.84546113,-3078124.69064779
-3125964.41147424,-2828632.51118043,-3078058.87249126,-3078012.90733298
-3124610.76831878,-2828630.35503499,-3078121.59485208,-3077414.78104465
-3125626.28059216,-2828624.69381241,-3077707.25442798,-3077367.34420599
-3125286.06003603,-2828630.72434806,-3078088.53962418,-3078293.3132824
-3125699.77743197,-2828627.23242111,-3077506.27912102,-3078146.42328462
-3124972.39123201,-2828634.25792243,-3077706.35006062,-3077697.64146571
